CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
13077,4,862,1,728.0,182.0,99,3.32,4,0,0.0
12695,4,220,7,582.0,146.0,23,7.73,4,0,0.0
13429,4,1390,10,1007.0,252.0,55,0.94,4,0,0.0
16045,4,897,119,1341.0,335.0,71,2.06,4,0,0.0
14844,4,1833,63,3190.0,798.0,87,1.36,4,0,0.0
12432,4,1800,42,4359.0,1090.0,106,1.22,4,0,0.0
15835,4,439,44,954.0,239.0,47,5.82,4,0,0.0
17454,4,243,192,518.0,130.0,57,2.77,4,0,0.0
17092,4,1130,50,1774.0,444.0,99,1.84,4,0,0.0
14224,4,483,110,1010.0,253.0,105,1.86,4,0,0.0
16657,4,1130,9,874.0,219.0,158,1.27,4,0,0.0
13869,4,1709,123,3084.0,771.0,234,0.77,4,0,0.0
13592,4,84,35,248.0,62.0,15,15.2,4,0,0.0
13316,4,5508,37,5733.0,1433.0,66,2.54,4,0,0.0
13149,4,1280,14,1676.0,419.0,76,3.21,4,0,0.0
15704,4,1028,140,2294.0,574.0,79,0.64,4,0,0.0
12937,4,1007,15,1504.0,376.0,81,2.11,4,0,0.0
13507,4,1597,3,2479.0,620.0,146,0.88,4,0,0.0
14609,4,7026,72,602.0,151.0,2,74.0,4,0,0.0
17816,4,30,36,37.0,9.0,16,20.44,4,0,0.0
16009,4,366,22,972.0,243.0,68,1.69,4,0,0.0
14913,4,1743,35,1227.0,307.0,76,3.74,4,0,0.0
15862,4,585,8,833.0,208.0,142,2.49,4,0,0.0
14045,4,535,109,1660.0,415.0,4,52.6,4,0,0.0
16342,4,157,75,322.0,81.0,10,7.36,4,0,0.0
12680,4,439,0,791.0,198.0,32,2.31,4,0,0.0
13297,4,963,7,2090.0,523.0,52,1.02,4,0,0.0
15031,4,400,4,653.0,163.0,74,2.54,4,0,0.0
14577,4,353,12,860.0,215.0,86,2.87,4,0,0.0
16007,4,1388,47,1694.0,424.0,221,0.44,4,0,0.0
16621,4,302,51,813.0,203.0,22,8.0,4,0,0.0
16513,4,407,4,875.0,219.0,33,1.06,4,0,0.0
13064,4,514,12,1106.0,277.0,51,4.67,4,0,0.0
13301,4,343,103,600.0,150.0,74,2.37,4,0,0.0
18145,4,2625,12,2862.0,716.0,174,1.35,4,0,0.0
14820,4,253,21,507.0,127.0,24,5.36,4,0,0.0
15550,4,295,4,576.0,144.0,43,4.93,4,0,0.0
14467,4,276,17,596.0,149.0,67,3.34,4,0,0.0
14234,4,951,22,754.0,189.0,122,0.24,4,0,0.0
12700,4,2944,7,4526.0,1132.0,192,0.78,4,0,0.0
17560,4,635,94,855.0,214.0,22,8.56,4,0,0.0
12393,4,816,72,1583.0,396.0,47,4.11,4,0,0.0
12615,4,1365,2,2093.0,523.0,81,1.65,4,0,0.0
13196,4,1224,11,1798.0,450.0,97,2.29,4,0,0.0
15644,4,550,166,804.0,201.0,166,0.4,4,0,0.0
13892,4,983,26,633.0,158.0,26,8.42,4,0,0.0
14173,4,150,10,451.0,113.0,28,7.39,4,0,0.0
12724,4,439,5,923.0,231.0,46,6.77,4,0,0.0
12429,4,1538,9,3388.0,847.0,81,3.82,4,0,0.0
17787,4,896,152,1818.0,455.0,94,1.7,4,0,0.0
15673,4,1451,88,2726.0,682.0,107,1.73,4,0,0.0
15707,4,594,35,917.0,229.0,126,0.24,4,0,0.0
15199,4,396,59,1269.0,317.0,5,20.58,4,0,0.0
17905,4,406,71,799.0,200.0,33,9.41,4,0,0.0
16206,4,272,54,537.0,134.0,52,4.35,4,0,0.0
14710,4,375,14,599.0,150.0,124,0.32,4,0,0.0
17073,4,758,17,1445.0,361.0,141,0.53,4,0,0.0
12744,4,5234,56,9120.0,2280.0,177,1.22,4,0,0.0
17571,4,875,50,1424.0,356.0,246,0.92,4,0,0.0
16182,4,3791,72,6618.0,1655.0,17,8.19,4,0,0.0
14273,4,264,51,560.0,140.0,22,6.75,4,0,0.0
14446,4,856,0,1006.0,252.0,232,0.89,4,0,0.0
16709,5,851,84,3030.0,606.0,64,2.5,5,0,0.0
17348,5,1398,14,1157.0,231.0,180,1.33,5,0,0.0
13575,5,449,23,732.0,146.0,41,3.36,5,0,0.0
16153,5,1073,49,1824.0,365.0,78,3.45,5,0,0.0
16456,5,1147,99,2158.0,432.0,80,2.5,5,0,0.0
13956,5,486,5,1019.0,204.0,123,1.81,5,0,0.0
16258,5,2994,45,5204.0,1041.0,111,1.28,5,0,0.0
16440,5,2018,7,3641.0,728.0,186,0.73,5,0,0.0
15938,5,240,112,405.0,81.0,13,12.29,5,0,0.0
13719,5,609,15,1042.0,208.0,56,3.68,5,0,0.0
14698,5,602,1,1217.0,243.0,148,0.24,5,0,0.0
17827,5,1240,5,1987.0,397.0,190,1.67,5,0,0.0
13265,5,1740,53,2093.0,419.0,66,2.46,5,0,0.0
15172,5,1610,8,1609.0,322.0,105,2.09,5,0,0.0
15511,5,269,11,901.0,180.0,117,0.46,5,0,0.0
12455,5,2084,73,2340.0,468.0,84,2.64,5,0,0.0
17966,5,2571,37,1098.0,220.0,53,3.31,5,0,0.0
16225,5,493,44,1096.0,219.0,109,1.73,5,0,0.0
16395,5,1472,60,1482.0,296.0,150,1.31,5,0,0.0
14498,5,1098,42,1957.0,391.0,162,1.65,5,0,0.0
16711,5,833,3,1651.0,330.0,18,16.76,5,0,0.0
17930,5,1594,35,1740.0,348.0,26,5.32,5,0,0.0
13748,5,439,95,948.0,190.0,24,10.26,5,0,0.0
17869,5,111,107,428.0,86.0,37,6.67,5,0,0.0
18237,5,622,2,987.0,197.0,40,2.15,5,0,0.0
16128,5,988,17,1880.0,376.0,76,2.99,5,0,0.0
16682,5,1040,4,1028.0,206.0,15,6.24,5,0,0.0
13824,5,768,32,1699.0,340.0,34,6.13,5,0,0.0
18211,5,359,25,600.0,120.0,37,6.12,5,0,0.0
16907,5,286,29,929.0,186.0,89,2.4,5,0,0.0
17457,5,826,126,1738.0,348.0,14,11.72,5,0,0.0
14005,5,2478,9,2875.0,575.0,53,2.47,5,0,0.0
17522,5,1022,1,1066.0,213.0,58,3.03,5,0,0.0
17554,5,1763,1,1952.0,390.0,58,1.67,5,0,0.0
15812,5,922,107,1801.0,360.0,36,5.23,5,0,0.0
14691,5,707,30,2114.0,423.0,50,2.59,5,0,0.0
12906,5,1749,11,2920.0,584.0,55,1.06,5,0,0.0
16438,5,463,5,798.0,160.0,74,0.56,5,0,0.0
17516,5,414,15,765.0,153.0,113,2.01,5,0,0.0
16066,5,935,16,1521.0,304.0,77,1.06,5,0,0.0
13313,5,851,22,1555.0,311.0,47,4.1,5,0,0.0
17656,5,1399,73,1675.0,335.0,67,0.67,5,0,0.0
17262,5,367,52,1253.0,251.0,9,28.45,5,0,0.0
14035,5,738,28,1413.0,283.0,40,4.17,5,0,0.0
15288,5,775,43,2307.0,461.0,80,3.68,5,0,0.0
14553,5,493,19,859.0,172.0,103,2.84,5,0,0.0
16891,5,265,1,742.0,148.0,166,1.99,5,0,0.0
15569,5,666,103,1376.0,275.0,27,7.57,5,0,0.0
15712,5,486,9,1072.0,214.0,41,5.33,5,0,0.0
17410,5,616,16,1215.0,243.0,57,3.13,5,0,0.0
14251,5,1674,1,2880.0,576.0,37,0.7,5,0,0.0
17131,5,983,5,2463.0,493.0,78,0.52,5,0,0.0
18239,5,795,218,1562.0,312.0,80,1.74,5,0,0.0
13323,5,175,3,788.0,158.0,6,4.0,5,0,0.0
13309,5,1544,7,1457.0,291.0,82,2.83,5,0,0.0
14978,5,523,72,1921.0,384.0,136,1.2,5,0,0.0
15605,5,441,36,1198.0,240.0,61,5.08,5,0,0.0
15227,5,750,36,1219.0,244.0,43,4.89,5,0,0.0
14963,5,1159,9,1472.0,294.0,149,0.9,5,0,0.0
12823,5,230,74,1760.0,352.0,1,55.0,5,0,0.0
16748,5,880,17,1516.0,303.0,42,4.63,5,0,0.0
12407,5,1403,49,1507.0,301.0,56,2.99,5,0,0.0
13015,5,1609,53,3340.0,668.0,156,1.11,5,0,0.0
14506,5,704,17,1961.0,392.0,204,1.19,5,0,0.0
13750,5,516,53,1647.0,329.0,20,12.17,5,0,0.0
14129,5,592,1,1124.0,225.0,31,5.06,5,0,0.0
16209,5,1178,88,2248.0,450.0,36,3.55,5,0,0.0
12723,5,433,3,707.0,141.0,52,0.9,5,0,0.0
16515,5,826,52,1624.0,325.0,89,2.34,5,0,0.0
14116,5,707,19,1383.0,277.0,61,1.41,5,0,0.0
16249,5,950,52,1800.0,360.0,67,2.71,5,0,0.0
13875,5,1316,53,1787.0,357.0,79,2.39,5,0,0.0
14077,5,268,40,499.0,100.0,33,5.63,5,0,0.0
12928,5,1472,35,2063.0,413.0,59,3.88,5,0,0.0
14440,5,588,8,2358.0,472.0,33,6.57,5,0,0.0
12714,5,3046,9,4295.0,859.0,215,1.12,5,0,0.0
14684,5,821,25,1202.0,240.0,231,0.86,5,0,0.0
14583,5,751,5,987.0,197.0,243,0.66,5,0,0.0
15132,5,679,18,978.0,196.0,49,4.76,5,0,0.0
12444,5,1130,21,4085.0,817.0,137,0.87,5,0,0.0
16081,5,1473,56,2799.0,560.0,175,1.39,5,0,0.0
14447,5,571,18,1163.0,233.0,54,3.77,5,0,0.0
13208,5,767,59,1193.0,239.0,123,1.71,5,0,0.0
14673,5,1004,3,1736.0,347.0,39,4.96,5,0,0.0
16172,5,787,95,1140.0,228.0,52,2.12,5,0,0.0
16726,5,945,26,1359.0,272.0,121,1.88,5,0,0.0
13524,5,322,40,650.0,130.0,16,7.38,5,0,0.0
17042,5,990,2,1037.0,207.0,74,2.52,5,0,0.0
17059,5,1850,29,3080.0,616.0,292,0.66,5,0,0.0
13079,5,62,4,220.0,44.0,2,26.8,5,0,0.0
12691,5,388,28,928.0,186.0,20,12.58,5,0,0.0
15815,5,1856,63,2101.0,420.0,33,4.06,5,0,0.0
16750,5,214,44,624.0,125.0,74,1.97,5,0,0.0
16003,5,1185,29,2735.0,547.0,82,3.22,5,0,0.0
18016,5,1027,32,1478.0,296.0,90,2.72,5,0,0.0
16085,5,636,23,982.0,196.0,123,1.78,5,0,0.0
17470,5,1675,44,1125.0,225.0,67,4.17,5,0,0.0
16409,5,1304,36,2023.0,405.0,145,1.21,5,0,0.0
18135,5,349,29,682.0,136.0,11,8.42,5,0,0.0
12557,5,4384,16,11991.0,2398.0,15,11.03,5,0,0.0
15855,5,470,136,712.0,142.0,59,1.59,5,0,0.0
13901,5,1739,72,2867.0,573.0,144,1.66,5,0,0.0
12912,5,670,2,1662.0,332.0,17,1.52,5,0,0.0
12913,5,1417,4,2454.0,491.0,36,7.68,5,0,0.0
15858,5,1163,15,1428.0,286.0,145,1.87,5,0,0.0
17400,5,1088,126,2098.0,420.0,175,1.1,5,0,0.0
13634,5,700,33,1547.0,309.0,156,1.58,5,0,0.0
13808,5,782,5,1748.0,350.0,70,1.19,5,0,0.0
17667,5,1033,66,2056.0,411.0,85,2.01,5,0,0.0
16771,5,1475,33,2231.0,446.0,199,1.2,5,0,0.0
15267,5,944,22,1717.0,343.0,8,15.9,5,0,0.0
12654,5,260,10,530.0,106.0,30,8.58,5,0,0.0
17770,5,365,198,1143.0,229.0,33,2.22,5,0,0.0
12518,5,1306,0,1841.0,368.0,83,0.92,5,0,0.0
12502,5,794,95,2996.0,599.0,101,1.51,5,0,0.0
14321,5,2406,10,1531.0,306.0,111,2.63,5,0,0.0
16681,6,1407,72,1770.0,295.0,18,4.14,6,0,0.0
14307,6,2058,88,2996.0,499.0,150,1.58,6,0,0.0
12778,6,817,19,693.0,116.0,39,6.74,6,0,0.0
12676,6,664,24,1091.0,182.0,32,7.47,6,0,0.0
17086,6,1858,7,2035.0,339.0,75,0.59,6,0,0.0
13782,6,369,12,909.0,152.0,96,2.79,6,0,0.0
14434,6,368,21,1373.0,229.0,3,4.36,6,0,0.0
17723,6,792,127,3276.0,546.0,4,9.44,6,0,0.0
13450,6,1982,26,2044.0,341.0,32,2.7,6,0,0.0
17236,6,474,12,916.0,153.0,88,3.34,6,0,0.0
16668,6,318,15,307.0,51.0,9,14.05,6,0,0.0
17863,6,2638,59,3160.0,527.0,110,2.1,6,0,0.0
14595,6,978,19,1741.0,290.0,94,2.87,6,0,0.0
18210,6,1398,1,2621.0,437.0,109,1.98,6,0,0.0
14078,6,310,101,1049.0,175.0,46,4.2,6,0,0.0
17744,6,3412,3,2322.0,387.0,110,2.61,6,0,0.0
13728,6,458,36,1016.0,169.0,38,4.35,6,0,0.0
17227,6,741,18,939.0,157.0,28,7.57,6,0,0.0
14482,6,1627,18,2023.0,337.0,110,1.6,6,0,0.0
13104,6,504,3,1098.0,183.0,14,18.37,6,0,0.0
12685,6,1507,28,2575.0,429.0,116,0.42,6,0,0.0
16059,6,641,65,1453.0,242.0,126,1.69,6,0,0.0
14289,6,292,8,911.0,152.0,33,6.04,6,0,0.0
12828,6,494,2,1019.0,170.0,46,2.27,6,0,0.0
16497,6,1396,49,2966.0,494.0,128,2.09,6,0,0.0
14432,6,2013,9,2248.0,375.0,256,0.2,6,0,0.0
17676,6,922,4,1371.0,229.0,49,4.72,6,0,0.0
18122,6,1215,8,1792.0,299.0,238,0.4,6,0,0.0
15203,6,1753,25,1828.0,305.0,82,2.01,6,0,0.0
15089,6,1359,10,2421.0,404.0,139,0.81,6,0,0.0
14530,6,1395,25,2862.0,477.0,140,1.27,6,0,0.0
17160,6,2854,31,3488.0,581.0,110,0.92,6,0,0.0
16327,6,2524,14,3790.0,632.0,141,1.12,6,0,0.0
16989,6,1233,7,1133.0,189.0,7,12.82,6,0,0.0
16131,6,1802,51,3507.0,585.0,55,2.42,6,0,0.0
13752,6,873,124,1145.0,191.0,63,1.64,6,0,0.0
18180,6,1721,4,1844.0,307.0,108,1.14,6,0,0.0
14422,6,2906,0,4264.0,711.0,189,1.19,6,0,0.0
14741,6,841,11,1400.0,233.0,35,6.19,6,0,0.0
16027,6,1147,91,935.0,156.0,11,13.87,6,0,0.0
16877,6,458,12,847.0,141.0,111,1.25,6,0,0.0
12627,6,2730,10,4083.0,681.0,161,0.57,6,0,0.0
17203,6,2846,35,3560.0,593.0,116,0.16,6,0,0.0
13949,6,2474,2,2427.0,405.0,124,0.56,6,0,0.0
14312,6,1012,46,1612.0,269.0,74,3.35,6,0,0.0
14723,6,671,10,1121.0,187.0,192,1.4,6,0,0.0
14515,6,1110,17,2077.0,346.0,68,2.04,6,0,0.0
14503,6,2004,3,3543.0,591.0,113,1.06,6,0,0.0
12684,6,1973,7,2074.0,346.0,59,2.09,6,0,0.0
12868,6,928,185,1607.0,268.0,72,1.75,6,0,0.0
13654,6,2182,43,2707.0,451.0,157,1.39,6,0,0.0
16655,6,2363,17,3790.0,632.0,208,1.21,6,0,0.0
14101,6,6942,73,5977.0,996.0,15,7.35,6,0,0.0
14841,6,1778,53,3296.0,549.0,103,2.22,6,0,0.0
14419,6,483,10,1052.0,175.0,112,1.75,6,0,0.0
16500,6,123,4,401.0,67.0,8,32.4,6,0,0.0
18139,6,5557,17,8438.0,1406.0,35,0.0,6,0,0.0
13138,6,473,22,962.0,160.0,31,5.61,6,0,0.0
16103,6,558,7,1430.0,238.0,30,4.77,6,0,0.0
12830,6,9848,37,6815.0,1136.0,13,3.54,6,0,0.0
18037,6,20,154,70.0,12.0,19,11.39,6,0,0.0
14852,6,1747,58,2837.0,473.0,96,1.35,6,0,0.0
17050,6,1595,96,3186.0,531.0,169,0.65,6,0,0.0
16600,6,1145,4,814.0,136.0,50,5.43,6,0,0.0
12388,6,1462,15,2781.0,464.0,57,3.12,6,0,0.0
13831,6,743,16,2198.0,366.0,58,4.93,6,0,0.0
12643,6,1788,128,3042.0,507.0,10,11.88,6,0,0.0
16915,6,132,9,622.0,104.0,46,4.87,6,0,0.0
18179,6,1360,9,1793.0,299.0,86,3.66,6,0,0.0
15508,6,440,189,1000.0,167.0,78,0.48,6,0,0.0
13994,6,932,3,2274.0,379.0,122,0.96,6,0,0.0
13027,6,17280,113,6912.0,1152.0,6,9.52,6,0,0.0
17386,6,1902,7,2686.0,448.0,23,5.78,6,0,0.0
16899,6,520,7,1271.0,212.0,80,2.87,6,0,0.0
13509,6,1105,8,965.0,161.0,26,6.5,6,0,0.0
18236,6,403,29,882.0,147.0,42,4.33,6,0,0.0
17396,7,2004,39,7313.0,1045.0,23,13.28,7,0,0.0
12726,7,3132,28,2411.0,344.0,56,2.8,7,0,0.0
16266,7,398,73,862.0,123.0,44,2.17,7,0,0.0
16434,7,760,29,1512.0,216.0,88,2.51,7,0,0.0
12766,7,3627,3,6458.0,923.0,204,1.18,7,0,0.0
14466,7,1006,29,2272.0,325.0,35,4.8,7,0,0.0
16098,7,613,87,2006.0,287.0,34,4.27,7,0,0.0
13685,7,5056,2,3119.0,446.0,29,1.45,7,0,0.0
16880,7,746,30,1491.0,213.0,121,0.9,7,0,0.0
15987,7,1533,12,1433.0,205.0,110,2.79,7,0,0.0
16348,7,799,32,1413.0,202.0,156,0.93,7,0,0.0
13804,7,1462,30,2588.0,370.0,124,1.93,7,0,0.0
16107,7,1176,17,3204.0,458.0,16,5.4,7,0,0.0
15453,7,837,1,1372.0,196.0,169,0.65,7,0,0.0
12599,7,948,29,889.0,127.0,31,5.04,7,0,0.0
16531,7,915,22,1245.0,178.0,68,4.41,7,0,0.0
16455,7,988,63,1841.0,263.0,69,3.12,7,0,0.0
13340,7,5770,45,10736.0,1534.0,128,1.73,7,0,0.0
14653,7,944,1,1917.0,274.0,153,1.44,7,0,0.0
18094,7,2518,81,3017.0,431.0,39,3.01,7,0,0.0
13437,7,1283,14,3408.0,487.0,143,1.04,7,0,0.0
17288,7,1201,9,1418.0,203.0,118,2.49,7,0,0.0
17685,7,1907,16,3156.0,451.0,88,2.8,7,0,0.0
17686,7,2478,7,5739.0,820.0,205,1.03,7,0,0.0
15572,7,1213,4,2533.0,362.0,166,1.28,7,0,0.0
13538,7,175,43,1281.0,183.0,10,11.25,7,0,0.0
16929,7,929,3,1295.0,185.0,51,1.95,7,0,0.0
17287,7,556,26,1049.0,150.0,88,2.84,7,0,0.0
17937,7,1754,8,4301.0,614.0,19,8.38,7,0,0.0
12433,7,11071,0,13376.0,1911.0,219,0.88,7,0,0.0
16477,7,1415,63,2494.0,356.0,111,2.1,7,0,0.0
17412,7,738,2,1258.0,180.0,48,5.63,7,0,0.0
13536,7,2126,1,3444.0,492.0,91,0.4,7,0,0.0
12562,7,1757,8,3386.0,484.0,98,1.17,7,0,0.0
15727,7,3063,16,5159.0,737.0,213,1.13,7,0,0.0
14004,7,2668,43,4583.0,655.0,102,1.43,7,0,0.0
16466,7,785,33,1596.0,228.0,103,1.77,7,0,0.0
16744,7,798,11,1292.0,185.0,198,0.68,7,0,0.0
15105,7,1211,18,2299.0,328.0,90,1.15,7,0,0.0
17135,7,1224,16,1140.0,163.0,34,6.94,7,0,0.0
17191,7,1166,28,2094.0,299.0,163,1.44,7,0,0.0
14704,7,1035,19,1462.0,209.0,286,0.41,7,0,0.0
13232,7,771,12,1328.0,190.0,146,1.14,7,0,0.0
14178,7,1492,8,1580.0,226.0,190,0.54,7,0,0.0
14408,7,1610,10,2599.0,371.0,60,2.39,7,0,0.0
13953,7,2724,7,3516.0,502.0,8,18.05,7,0,0.0
17669,7,1916,42,3407.0,487.0,45,3.03,7,0,0.0
17133,7,2730,15,4892.0,699.0,13,9.54,7,0,0.0
16987,7,401,3,1617.0,231.0,74,1.57,7,0,0.0
16556,7,1890,66,3314.0,473.0,144,1.41,7,0,0.0
12347,7,2458,2,4310.0,616.0,103,2.0,7,0,0.0
13758,7,1844,11,3191.0,456.0,104,3.09,7,0,0.0
17596,7,4376,23,2807.0,401.0,168,1.3,7,0,0.0
15981,8,1866,24,3408.0,426.0,53,2.96,8,0,0.0
12963,8,881,8,1857.0,232.0,75,3.76,8,0,0.0
17365,8,4737,12,4762.0,595.0,277,0.68,8,0,0.0
14541,8,641,58,1453.0,182.0,71,2.47,8,0,0.0
12704,8,991,7,1741.0,218.0,63,1.97,8,0,0.0
14472,8,1135,103,1853.0,232.0,153,0.94,8,0,0.0
15910,8,1013,0,1229.0,154.0,215,1.18,8,0,0.0
17894,8,402,71,1119.0,140.0,126,1.53,8,0,0.0
15134,8,887,14,1388.0,174.0,44,3.08,8,0,0.0
12939,8,4876,64,11582.0,1448.0,21,5.83,8,0,0.0
13137,8,2204,10,3603.0,450.0,345,0.43,8,0,0.0
17758,8,2054,19,3408.0,426.0,310,0.57,8,0,0.0
14262,8,1645,8,2618.0,327.0,87,1.61,8,0,0.0
12464,8,95,10,957.0,120.0,5,14.1,8,0,0.0
15410,8,1200,84,3451.0,431.0,48,1.43,8,0,0.0
16115,8,994,9,1661.0,208.0,169,1.0,8,0,0.0
12524,8,3669,9,3946.0,493.0,112,2.38,8,0,0.0
12910,8,1692,23,3075.0,384.0,48,2.93,8,0,0.0
17228,8,1532,15,1906.0,238.0,140,1.71,8,0,0.0
14344,8,477,127,890.0,111.0,56,3.4,8,0,0.0
14364,8,1967,108,3717.0,465.0,61,1.46,8,0,0.0
15860,8,437,40,965.0,121.0,105,2.34,8,0,0.0
16910,8,884,4,1509.0,189.0,318,0.15,8,0,0.0
13117,8,945,21,985.0,123.0,66,4.64,8,0,0.0
14730,8,1078,1,1898.0,237.0,317,0.59,8,0,0.0
17372,8,747,40,1337.0,167.0,215,1.28,8,0,0.0
15214,8,1254,1,1661.0,208.0,109,2.18,8,0,0.0
14030,8,1478,18,2359.0,295.0,210,1.43,8,0,0.0
18116,8,819,67,1400.0,175.0,229,0.8,8,0,0.0
13842,9,1768,58,3386.0,376.0,155,1.48,9,0,0.0
12594,9,1772,37,3208.0,356.0,49,2.49,9,0,0.0
17293,9,1135,8,1854.0,206.0,93,2.67,9,0,0.0
17848,9,398,81,901.0,100.0,41,5.46,9,0,0.0
17940,9,9322,49,2152.0,239.0,5,15.56,9,0,0.0
14083,9,705,4,1003.0,111.0,162,2.07,9,0,0.0
16365,9,504,17,1540.0,171.0,45,6.9,9,0,0.0
13183,9,2208,7,3958.0,440.0,51,3.46,9,0,0.0
17800,9,731,37,1186.0,132.0,50,2.9,9,0,0.0
14878,9,799,12,1476.0,164.0,62,2.82,9,0,0.0
13911,9,2731,57,2581.0,287.0,120,1.68,9,0,0.0
16954,9,1054,0,2085.0,232.0,40,6.7,9,0,0.0
17634,9,838,36,2359.0,262.0,209,1.01,9,0,0.0
17750,9,3696,5,1694.0,188.0,100,0.85,9,0,0.0
18008,9,1581,70,2116.0,235.0,24,8.48,9,0,0.0
14524,9,669,31,1844.0,205.0,161,1.66,9,0,0.0
12664,9,1188,8,4392.0,488.0,9,11.48,9,0,0.0
12600,10,758,28,2311.0,231.0,31,6.4,10,0,0.0
13491,10,903,51,1216.0,122.0,73,3.71,10,0,0.0
18061,10,955,21,2119.0,212.0,18,7.56,10,0,0.0
15581,10,280,156,717.0,72.0,133,1.44,10,0,0.0
15024,10,902,9,1636.0,164.0,105,2.35,10,0,0.0
16426,10,1215,2,1864.0,186.0,211,0.77,10,0,0.0
13700,10,2281,26,2249.0,225.0,139,1.54,10,0,0.0
15356,10,1643,31,2718.0,272.0,215,0.67,10,0,0.0
12490,10,3033,5,4860.0,486.0,130,1.37,10,0,0.0
16549,10,2294,10,4035.0,404.0,445,0.35,10,0,0.0
13305,10,1232,4,2001.0,200.0,50,4.55,10,0,0.0
16710,10,1823,19,2468.0,247.0,268,0.88,10,0,0.0
16813,10,1501,8,1652.0,165.0,248,0.45,10,0,0.0
17530,10,1511,1,2363.0,236.0,305,0.93,10,0,0.0
16407,10,1093,12,2080.0,208.0,99,1.77,10,0,0.0
15114,10,3096,30,2761.0,276.0,136,1.36,10,0,0.0
17218,10,955,4,1952.0,195.0,146,1.33,10,0,0.0
13784,11,2493,9,2463.0,224.0,9,10.6,11,0,0.0
13178,11,3570,26,5725.0,520.0,95,1.25,11,0,0.0
17001,11,2164,0,3990.0,363.0,75,2.1,11,0,0.0
15218,11,3329,10,5757.0,523.0,77,1.85,11,0,0.0
15129,11,1794,50,3447.0,313.0,54,2.84,11,0,0.0
12747,11,1275,2,4196.0,381.0,42,3.56,11,0,0.0
16775,11,439,10,1692.0,154.0,84,2.26,11,0,0.0
14810,11,1015,40,2085.0,190.0,106,1.28,11,0,0.0
18077,11,1839,8,2584.0,235.0,101,1.59,11,0,0.0
13629,11,4372,23,7792.0,708.0,28,5.34,11,0,0.0
16919,11,1403,156,2592.0,236.0,141,0.64,11,0,0.0
16712,11,1727,9,3604.0,328.0,258,0.6,11,0,0.0
16767,11,4423,30,5576.0,507.0,148,1.29,11,0,0.0
15058,11,1054,25,2103.0,191.0,199,1.07,11,0,0.0
15854,12,926,4,2969.0,247.0,105,2.57,12,0,0.0
15235,12,1324,217,2248.0,187.0,132,1.06,12,0,0.0
17402,12,700,4,2599.0,217.0,32,6.3,12,0,0.0
15971,12,1716,17,4195.0,350.0,9,8.79,12,0,0.0
14062,12,5593,9,10465.0,872.0,60,3.18,12,0,0.0
13571,12,1757,12,2089.0,174.0,157,0.7,12,0,0.0
14825,12,989,3,2221.0,185.0,82,3.03,12,0,0.0
18144,12,1343,7,2889.0,241.0,27,8.55,12,0,0.0
17858,12,2694,5,5141.0,428.0,101,1.83,12,0,0.0
12877,12,1178,3,1536.0,128.0,100,2.27,12,0,0.0
16241,13,1443,9,2590.0,199.0,347,0.54,13,0,0.0
13880,13,1842,21,3220.0,248.0,125,2.09,13,0,0.0
17965,14,1532,37,2599.0,186.0,274,1.0,14,0,0.0
17790,14,835,26,1964.0,140.0,121,1.76,14,0,0.0
17220,14,1897,24,3188.0,228.0,303,0.72,14,0,0.0
15547,14,3999,7,4911.0,351.0,441,0.5,14,0,0.0
14135,15,3850,1,4690.0,313.0,95,2.75,15,0,0.0
13695,15,1599,31,2444.0,163.0,45,2.62,15,0,0.0
14282,15,2656,3,3701.0,247.0,70,2.34,15,0,0.0
16904,15,1973,4,3635.0,242.0,385,0.54,15,0,0.0
18283,16,1355,3,2040.0,128.0,262,0.46,16,0,0.0
16011,16,2035,8,3353.0,210.0,99,1.68,16,0,0.0
17920,17,2471,4,4108.0,242.0,406,0.54,17,0,0.0
17238,17,1807,2,3719.0,219.0,297,0.65,17,0,0.0
14096,17,16336,4,53258.0,3133.0,1118,0.02,17,0,0.0
16210,17,7558,1,21076.0,1240.0,73,3.01,17,0,0.0
16458,18,2154,2,3483.0,194.0,52,1.74,18,0,0.0
17735,19,8439,2,13110.0,690.0,319,0.52,19,0,0.0
16945,19,2725,21,4346.0,229.0,137,1.33,19,0,0.0
18229,20,2488,11,7277.0,364.0,66,2.15,20,0,0.0
16931,21,3134,5,4555.0,217.0,448,0.4,21,0,0.0
16333,22,32184,7,26627.0,1210.0,9,6.7,22,0,0.0
16353,23,2006,3,6676.0,290.0,51,3.84,23,0,0.0
12682,31,5485,3,11020.0,355.0,208,0.71,31,0,0.0
13263,34,4761,1,7412.0,218.0,448,0.18,34,0,0.0
17961,39,560,21,1296.0,33.0,211,1.34,39,0,0.0
18102,60,64124,0,259657.0,4328.0,150,0.82,60,0,0.0
16138,1,-1,368,-8.0,-8.0,1,0.0,1,1,1.0
16061,1,-1,269,-30.0,-30.0,1,0.0,1,1,1.0
13829,1,-12,359,-102.0,-102.0,1,0.0,1,1,1.0
14119,1,-2,354,-20.0,-20.0,1,0.0,1,1,1.0
12605,1,-4,365,-8.0,-8.0,3,0.0,1,1,1.0
13958,1,-23,372,-102.0,-102.0,5,0.0,1,1,1.0
16252,1,-158,366,-295.0,-295.0,21,0.0,1,1,1.0
17307,1,-144,365,-153.0,-153.0,1,0.0,1,1,1.0
